5.414797,-3.190135,23.698795
3.870008,-2.012964,10.158627
8.005816,-3.746710,27.480297
3.816553,-0.968982,7.799997
6.405847,-3.814641,33.065037
1.695937,-2.354054,4.068430
1.401123,1.841013,3.048341
6.798696,-3.237549,21.413988
6.497642,-8.319059,49.549110
1.448512,3.393599,10.260225
2.564090,-0.314026,2.300428
1.857610,1.515888,8.983082
6.520090,-3.430602,17.800716
6.975615,-3.890372,23.304087
1.233847,2.946205,4.432943
5.092050,-2.965697,13.587510
2.508036,-0.746527,1.928990
4.067172,-2.219829,10.430604
2.514429,0.434894,4.721200
5.581887,-3.933369,23.096220
4.803946,-2.554110,17.822590
4.939953,-1.023855,22.819904
2.418859,-0.908346,5.783385
6.432292,-3.419200,24.765261
2.319401,-0.870956,1.525892
2.942732,-2.098015,7.223083
4.450066,-2.637901,12.631373
3.338682,0.621382,5.850747
5.287436,-3.087093,32.611710
1.626995,0.021099,2.774945
5.252187,-3.529572,24.106329
3.367405,-2.338180,8.807556
