2.880725,0.087818,3.055838
3.733292,-0.450284,2.036646
3.713555,-2.485707,2.955623
1.533500,2.046773,3.312079
2.559515,-2.705211,3.026902
3.253292,-1.981926,3.048473
4.307915,-0.951359,2.763092
3.582201,-1.517202,3.407197
3.297656,-0.630779,2.465034
3.324986,-1.445225,4.409282
3.812812,-2.410038,3.519139
4.054898,-1.632495,4.443004
2.950587,-2.410117,3.062837
3.524403,-2.002278,1.582213
3.419258,-1.700808,2.359935
3.341155,-0.334348,2.496127
3.281516,-1.523199,2.213167
3.477519,-1.868430,2.012547
3.004062,-0.722129,2.008932
3.156281,-1.753467,1.609307
3.710137,-3.483083,8.185176
2.105511,-1.761513,1.147567
2.965396,-1.070875,2.088120
3.342840,-0.614787,1.908978
2.803548,-1.058246,1.251513
3.705189,-6.907603,4.494830
3.657281,-0.389958,3.209041
3.800899,-1.062194,2.884520
3.298158,-1.407608,1.881852
5.344623,-2.010318,7.927453
3.407715,-1.390659,1.713165
3.339362,-2.686281,3.338806
3.732368,-2.004017,2.887966
3.356770,-2.474893,4.150336
3.114131,-0.614459,1.960439
1.558556,-0.679103,2.334089
2.980242,5.988367,1.872242
3.502680,-1.394766,2.621953
3.489204,-1.817145,3.264026
2.881919,-3.375562,3.499767
2.047945,0.152668,1.688835
2.703619,-1.824014,4.155756
3.153658,-2.820898,3.121140
4.277437,-2.570077,6.465688
3.171435,-4.183814,3.176060
2.698466,-0.911237,1.368290
5.684663,-2.515568,10.264710
3.049758,2.223344,4.160980
2.797435,-0.762358,1.281690
3.040801,-1.784761,2.228920
2.721062,-5.803504,3.499666
3.133966,-1.582618,2.459735
2.884917,-0.881708,4.704029
3.673735,-1.467775,3.132650
3.496793,-1.729687,1.933034
3.799971,-0.797789,2.109785
3.500479,-1.896415,1.876507
3.640554,-1.936686,3.320967
4.058539,-1.310393,2.037132
4.489961,-1.396692,1.907653
2.554849,-1.539139,2.758746
3.739323,-3.273975,4.966392
2.302782,-0.818004,3.207390
4.640753,-0.324470,4.406999
