2.416507,-1.425692,1.180382
2.224688,-0.308836,1.332672
1.921076,-0.979791,2.390942
2.658887,-2.210306,1.784141
1.670705,-0.743353,1.059501
1.480327,-1.845404,1.130651
2.905448,-0.899172,1.283260
2.463748,-1.026907,1.931567
2.652509,-2.144874,2.138423
1.889545,-0.781248,0.782304
2.225300,-1.523371,1.912040
2.820392,-0.761093,1.289685
1.446456,-0.686772,0.960162
1.617135,-0.514814,0.781078
2.076522,-0.787859,1.780682
2.157679,2.036795,1.942030
2.134877,-0.952330,1.698449
2.684530,-0.245534,1.459518
1.788423,-0.151247,1.276302
2.038491,-0.801222,1.631085
2.060988,1.912699,2.972800
2.581700,2.078210,1.418322
2.286203,-1.242911,2.148902
2.296977,-0.767697,2.643670
2.455893,-1.331300,2.285473
1.937500,-0.998803,1.649627
2.767186,0.748859,1.472161
2.129800,-0.812012,1.173933
2.245105,-2.086153,1.879698
2.451665,-2.144781,1.943579
2.472416,0.451995,3.796695
2.383975,-1.336265,1.292925
2.606874,-1.953103,3.768675
2.502356,-1.266967,2.428858
2.141867,0.331827,1.232125
2.656748,-0.973035,1.123145
2.246975,-1.768601,1.366141
2.481042,-1.004873,1.670999
2.342588,1.300681,1.742854
3.006442,-3.358091,2.149058
2.044568,-0.821222,1.170907
2.087339,-1.792087,1.875159
1.949698,0.000903,0.841413
2.159557,-0.716873,1.156329
2.828729,-1.511304,1.478661
2.336700,-1.387091,2.218918
2.205482,-1.199332,2.022301
1.664947,-0.925285,1.103318
1.983629,-0.549891,0.970199
2.602253,-0.689061,1.861526
2.239141,-0.678095,1.491672
2.342173,-0.850875,1.779387
1.761239,-0.650932,1.086866
2.416437,-0.935773,1.377049
2.064767,-1.087718,1.985270
2.183086,-0.874121,1.867735
2.528314,-1.045182,1.872195
2.455399,-1.365076,1.921949
2.772919,-0.838358,1.409532
1.873566,-3.059665,2.479969
1.851201,-0.540552,1.912935
2.515234,-1.121027,1.014050
1.792702,-2.017374,2.001265
1.555298,0.072046,2.410921
2.416232,-2.291310,3.496862
2.210770,-0.803480,0.754479
2.078693,-0.871679,1.069065
1.626443,0.176521,1.192515
2.909440,-0.377305,1.400399
2.075017,-1.271845,1.494030
2.665434,-1.165262,2.072980
1.907116,-0.685291,1.263106
1.926804,-1.200513,1.130193
3.374159,-1.569892,1.897061
2.048833,-1.064525,1.904225
2.772135,-1.165422,1.691739
2.094579,-1.087605,1.753876
2.271056,-1.673501,1.221226
2.525884,-0.407118,1.988467
2.212240,-1.368569,1.034878
2.903653,-0.681406,1.165468
2.466086,-1.765129,2.006092
1.844867,-0.392128,1.375681
2.118220,1.068686,2.029984
1.750700,-0.145852,1.228946
1.895093,-0.666186,1.332319
1.977289,-0.838819,1.054943
2.310454,-1.812458,1.865597
2.313254,-1.152685,1.314433
2.437039,-1.002099,1.900295
2.046646,-1.449355,0.925498
1.725734,-1.779808,1.135206
1.667959,-1.590467,1.515243
2.780477,-1.120137,1.687713
1.867411,-0.718640,2.005255
2.274986,-1.037477,1.799170
1.905040,-0.949124,0.796545
2.579252,-1.435463,1.713386
1.948746,-0.520683,1.038806
3.009926,-1.305342,0.985921
2.773443,-1.159127,1.402792
2.606617,-0.644492,1.489089
1.996967,-0.250906,1.504043
3.055303,-1.722267,2.719869
2.095224,0.935306,1.120820
2.452613,-1.068127,1.473606
1.817807,-1.003145,1.013807
2.207122,-0.512197,1.001309
2.405676,-1.749741,2.878297
2.172640,-1.952846,1.744828
2.893998,-0.658901,1.988112
2.028958,-0.617502,1.791267
2.434217,-0.850861,1.176721
2.465397,-0.185784,1.312747
1.975736,-0.997223,1.005165
2.424349,-0.744614,1.393717
2.329463,-0.827376,1.228531
2.229718,-2.543283,3.230933
1.690424,-0.665197,0.726275
2.217115,-0.676220,1.753788
3.035640,-2.362784,1.763353
1.824414,0.294413,1.972801
2.150578,-0.689551,0.959570
1.998432,-1.056142,1.001000
2.490825,-1.212131,1.660811
2.332343,-1.054844,2.031727
2.106817,-1.304235,1.439226
2.966263,-3.038617,1.842185
2.073976,-3.305314,2.826426
2.620607,-1.127350,1.138216
2.587951,-1.193242,1.451717
2.033038,-0.502500,0.879344
2.085343,-0.734806,1.750230
2.162771,-0.248223,1.935556
1.915435,-0.211078,1.796306
2.108934,-0.974411,1.238478
1.915471,-0.325794,1.310383
1.892635,-0.466604,1.262883
2.012065,0.702238,2.234245
2.264825,-0.766236,1.687822
1.539064,0.023091,1.207325
2.140338,-0.691251,2.091497
2.486094,-1.170221,2.996198
2.029941,-1.255119,1.715916
1.830268,-0.456089,1.036055
1.955300,-0.788113,1.141534
2.115919,-1.212097,1.383643
2.118009,-0.828277,1.156055
2.466663,-0.855767,2.642235
1.893829,-1.700857,1.673594
2.705989,-0.906665,1.200120
1.953077,-0.748002,1.047224
1.734872,-0.147409,1.650513
2.451595,-1.406976,1.531998
2.694351,-0.703032,1.353612
2.304521,-0.913108,1.810950
2.514461,0.057450,1.413075
2.277994,1.796127,1.095597
3.298807,-1.729293,0.939910
2.885008,-4.051559,2.911979
2.492935,-1.358168,1.218645
2.130678,-1.384091,2.006235
1.890966,-0.726297,0.994046
2.105231,-1.000753,1.460737
2.009203,-0.605467,1.071276
1.190981,1.343198,1.518183
3.396940,-1.352471,1.384315
2.011670,-0.955348,1.398806
